Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MainDomain,Skills,ContractType,Seniority,Certifications,AbsenceDaysLast12Months,MainAbsenceType,AttritionReason,ProjectHistory,SnapshotYear,MonthlyIncomeAtSnapshot,JobLevelAtSnapshot
37,No,Travel_Rarely,1225,Gestion de Projet / PMO,10,2,Reseaux & Telecoms,715,4,Male,80,4,1,Chef de Projet,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,Gestion de Projet / Scrum,"Confluence, PMP, SAFe, Jira, MS Project, Risk Management, Scrum",CDI,Confirme,"PRINCE2, SAFe Agilist",17,Conges / RTT / courts arrets,Toujours en poste,"Gestion de Projet / Scrum - Refonte 2024 (Developpeur, 2024); Gestion de Projet / Scrum - Audit 2023 (Ingenieur, 2023); Gestion de Projet / Scrum - Optimisation 2022 (Analyste, 2022); Gestion de Projet / Scrum - Nouvelle implementation 2021 (Analyste, 2021); Gestion de Projet / Scrum - Evolution 2020 (Ingenieur, 2020); Gestion de Projet / Scrum - Nouvelle implementation 2019 (Developpeur, 2019)",2024,5120,1
50,No,Travel_Rarely,1207,QA / Test & Recette,28,1,Mathematiques & Statistiques,716,4,Male,74,4,1,Ingenieur QA,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Test / QA / Automatisation,"Cucumber, Postman, Git",CDD,Expert,Selenium Certified,16,Conges / RTT / courts arrets,Toujours en poste,"Test / QA / Automatisation - Evolution 2025 (Tech Lead, 2025); Test / QA / Automatisation - Refonte 2023 (Directeur Technique, 2023); Test / QA / Automatisation - Projet client 2022 (Directeur Technique, 2022); Test / QA / Automatisation - Nouvelle implementation 2021 (Architecte, 2021); Test / QA / Automatisation - Audit 2020 (Architecte, 2020); Test / QA / Automatisation - Audit 2019 (Scrum Master, 2019)",2025,3151,1
50,No,Travel_Rarely,1207,QA / Test & Recette,28,1,Mathematiques & Statistiques,716,4,Male,74,4,1,Ingenieur QA,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Test / QA / Automatisation,"Cucumber, Postman, Git",CDD,Expert,Selenium Certified,16,Conges / RTT / courts arrets,Toujours en poste,"Test / QA / Automatisation - Evolution 2025 (Tech Lead, 2025); Test / QA / Automatisation - Refonte 2023 (Directeur Technique, 2023); Test / QA / Automatisation - Projet client 2022 (Directeur Technique, 2022); Test / QA / Automatisation - Nouvelle implementation 2021 (Architecte, 2021); Test / QA / Automatisation - Audit 2020 (Architecte, 2020); Test / QA / Automatisation - Audit 2019 (Scrum Master, 2019)",2024,3508,1
50,No,Travel_Rarely,1207,QA / Test & Recette,28,1,Mathematiques & Statistiques,716,4,Male,74,4,1,Ingenieur QA,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Test / QA / Automatisation,"Cucumber, Postman, Git",CDD,Expert,Selenium Certified,16,Conges / RTT / courts arrets,Toujours en poste,"Test / QA / Automatisation - Evolution 2025 (Tech Lead, 2025); Test / QA / Automatisation - Refonte 2023 (Directeur Technique, 2023); Test / QA / Automatisation - Projet client 2022 (Directeur Technique, 2022); Test / QA / Automatisation - Nouvelle implementation 2021 (Architecte, 2021); Test / QA / Automatisation - Audit 2020 (Architecte, 2020); Test / QA / Automatisation - Audit 2019 (Scrum Master, 2019)",2023,3565,1
34,No,Travel_Rarely,1442,QA / Test & Recette,9,3,Informatique,717,4,Female,46,2,3,Testeur Automatisation,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,Test / QA / Automatisation,"Linux, TestNG, Cucumber, Robot Framework, Cypress, JMeter",CDI,Senior,"ISTQB Foundation, ISTQB Advanced, CSTE",37,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Refonte 2025 (Tech Lead, 2025); Test / QA / Automatisation - Projet client 2023 (Consultant Senior, 2023); Test / QA / Automatisation - Optimisation 2022 (Lead Dev, 2022); Test / QA / Automatisation - Projet client 2021 (Architecte, 2021); Test / QA / Automatisation - Nouvelle implementation 2019 (Architecte, 2019)",2025,8851,4
34,No,Travel_Rarely,1442,QA / Test & Recette,9,3,Informatique,717,4,Female,46,2,3,Testeur Automatisation,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,Test / QA / Automatisation,"Linux, TestNG, Cucumber, Robot Framework, Cypress, JMeter",CDI,Senior,"ISTQB Foundation, ISTQB Advanced, CSTE",37,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Refonte 2025 (Tech Lead, 2025); Test / QA / Automatisation - Projet client 2023 (Consultant Senior, 2023); Test / QA / Automatisation - Optimisation 2022 (Lead Dev, 2022); Test / QA / Automatisation - Projet client 2021 (Architecte, 2021); Test / QA / Automatisation - Nouvelle implementation 2019 (Architecte, 2019)",2024,8391,3
34,No,Travel_Rarely,1442,QA / Test & Recette,9,3,Informatique,717,4,Female,46,2,3,Testeur Automatisation,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,Test / QA / Automatisation,"Linux, TestNG, Cucumber, Robot Framework, Cypress, JMeter",CDI,Senior,"ISTQB Foundation, ISTQB Advanced, CSTE",37,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Refonte 2025 (Tech Lead, 2025); Test / QA / Automatisation - Projet client 2023 (Consultant Senior, 2023); Test / QA / Automatisation - Optimisation 2022 (Lead Dev, 2022); Test / QA / Automatisation - Projet client 2021 (Architecte, 2021); Test / QA / Automatisation - Nouvelle implementation 2019 (Architecte, 2019)",2023,8339,3
24,Yes,Travel_Rarely,693,Data Science & IA,3,2,Reseaux & Telecoms,720,1,Female,65,3,2,Ingenieur Machine Learning,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,Data Science / IA / Machine Learning,"Scikit-learn, NLP, Machine Learning, Pandas, REST API, Spark, Python",CDI,Confirme,TensorFlow Developer,13,Conges / RTT / courts arrets,Autres raisons non identifiees,"Data Science / IA / Machine Learning - Migration 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Audit 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021); Data Science / IA / Machine Learning - Optimisation 2019 (Developpeur, 2019)",2025,4728,3
24,Yes,Travel_Rarely,693,Data Science & IA,3,2,Reseaux & Telecoms,720,1,Female,65,3,2,Ingenieur Machine Learning,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,Data Science / IA / Machine Learning,"Scikit-learn, NLP, Machine Learning, Pandas, REST API, Spark, Python",CDI,Confirme,TensorFlow Developer,13,Conges / RTT / courts arrets,Autres raisons non identifiees,"Data Science / IA / Machine Learning - Migration 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Audit 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021); Data Science / IA / Machine Learning - Optimisation 2019 (Developpeur, 2019)",2024,5057,2
39,No,Travel_Rarely,408,Business Intelligence & Data,2,4,Genie Logiciel,721,4,Female,80,2,2,Data Analyst,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Business Intelligence / Data Viz,"Talend, Tableau, Data Modeling, Linux, SSIS",CDI,Expert,"Tableau Desktop Specialist, Google Data Analytics, Microsoft PL-300 (Power BI)",22,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Audit 2023 (Directeur Technique, 2023); Business Intelligence / Data Viz - Projet client 2021 (Directeur Technique, 2021); Business Intelligence / Data Viz - Nouvelle implementation 2020 (Scrum Master, 2020)",2025,4356,2
39,No,Travel_Rarely,408,Business Intelligence & Data,2,4,Genie Logiciel,721,4,Female,80,2,2,Data Analyst,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Business Intelligence / Data Viz,"Talend, Tableau, Data Modeling, Linux, SSIS",CDI,Expert,"Tableau Desktop Specialist, Google Data Analytics, Microsoft PL-300 (Power BI)",22,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Audit 2023 (Directeur Technique, 2023); Business Intelligence / Data Viz - Projet client 2021 (Directeur Technique, 2021); Business Intelligence / Data Viz - Nouvelle implementation 2020 (Scrum Master, 2020)",2024,4812,2
39,No,Travel_Rarely,408,Business Intelligence & Data,2,4,Genie Logiciel,721,4,Female,80,2,2,Data Analyst,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Business Intelligence / Data Viz,"Talend, Tableau, Data Modeling, Linux, SSIS",CDI,Expert,"Tableau Desktop Specialist, Google Data Analytics, Microsoft PL-300 (Power BI)",22,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Audit 2023 (Directeur Technique, 2023); Business Intelligence / Data Viz - Projet client 2021 (Directeur Technique, 2021); Business Intelligence / Data Viz - Nouvelle implementation 2020 (Scrum Master, 2020)",2023,4724,3
39,No,Travel_Rarely,408,Business Intelligence & Data,2,4,Genie Logiciel,721,4,Female,80,2,2,Data Analyst,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Business Intelligence / Data Viz,"Talend, Tableau, Data Modeling, Linux, SSIS",CDI,Expert,"Tableau Desktop Specialist, Google Data Analytics, Microsoft PL-300 (Power BI)",22,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Audit 2023 (Directeur Technique, 2023); Business Intelligence / Data Viz - Projet client 2021 (Directeur Technique, 2021); Business Intelligence / Data Viz - Nouvelle implementation 2020 (Scrum Master, 2020)",2022,4452,2
39,No,Travel_Rarely,408,Business Intelligence & Data,2,4,Genie Logiciel,721,4,Female,80,2,2,Data Analyst,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,Business Intelligence / Data Viz,"Talend, Tableau, Data Modeling, Linux, SSIS",CDI,Expert,"Tableau Desktop Specialist, Google Data Analytics, Microsoft PL-300 (Power BI)",22,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Audit 2023 (Directeur Technique, 2023); Business Intelligence / Data Viz - Projet client 2021 (Directeur Technique, 2021); Business Intelligence / Data Viz - Nouvelle implementation 2020 (Scrum Master, 2020)",2021,5147,2
32,No,Travel_Rarely,929,Developpement Backend,10,3,Reseaux & Telecoms,722,4,Male,55,3,2,Lead Developpeur Backend,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,Developpement Java / Backend,"Java, Agile, Hibernate, C#",CDD,Senior,Microsoft Azure Developer,24,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Refonte 2024 (Consultant Senior, 2024); Developpement Java / Backend - Evolution 2021 (Architecte, 2021); Developpement Java / Backend - Integration 2020 (Consultant Senior, 2020)",2025,5720,2
32,No,Travel_Rarely,929,Developpement Backend,10,3,Reseaux & Telecoms,722,4,Male,55,3,2,Lead Developpeur Backend,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,Developpement Java / Backend,"Java, Agile, Hibernate, C#",CDD,Senior,Microsoft Azure Developer,24,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Refonte 2024 (Consultant Senior, 2024); Developpement Java / Backend - Evolution 2021 (Architecte, 2021); Developpement Java / Backend - Integration 2020 (Consultant Senior, 2020)",2024,6144,2
32,No,Travel_Rarely,929,Developpement Backend,10,3,Reseaux & Telecoms,722,4,Male,55,3,2,Lead Developpeur Backend,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,Developpement Java / Backend,"Java, Agile, Hibernate, C#",CDD,Senior,Microsoft Azure Developer,24,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Refonte 2024 (Consultant Senior, 2024); Developpement Java / Backend - Evolution 2021 (Architecte, 2021); Developpement Java / Backend - Integration 2020 (Consultant Senior, 2020)",2023,5944,2
50,Yes,Travel_Frequently,562,DSI,8,2,Systemes d Information,723,2,Male,50,3,2,Architecte SI,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Architecture & Securite SI,"Cybersecurite, ArchiMate, PKI",CDD,Expert,"CISSP, CISA",14,Conges / RTT / courts arrets,Autres raisons non identifiees,"Architecture & Securite SI - POC 2025 (Directeur Technique, 2025); Architecture & Securite SI - Evolution 2023 (Scrum Master, 2023); Architecture & Securite SI - Optimisation 2021 (Scrum Master, 2021); Architecture & Securite SI - POC 2020 (Tech Lead, 2020); Architecture & Securite SI - Projet client 2019 (Scrum Master, 2019)",2025,6994,2
50,Yes,Travel_Frequently,562,DSI,8,2,Systemes d Information,723,2,Male,50,3,2,Architecte SI,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Architecture & Securite SI,"Cybersecurite, ArchiMate, PKI",CDD,Expert,"CISSP, CISA",14,Conges / RTT / courts arrets,Autres raisons non identifiees,"Architecture & Securite SI - POC 2025 (Directeur Technique, 2025); Architecture & Securite SI - Evolution 2023 (Scrum Master, 2023); Architecture & Securite SI - Optimisation 2021 (Scrum Master, 2021); Architecture & Securite SI - POC 2020 (Tech Lead, 2020); Architecture & Securite SI - Projet client 2019 (Scrum Master, 2019)",2024,7786,2
50,Yes,Travel_Frequently,562,DSI,8,2,Systemes d Information,723,2,Male,50,3,2,Architecte SI,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Architecture & Securite SI,"Cybersecurite, ArchiMate, PKI",CDD,Expert,"CISSP, CISA",14,Conges / RTT / courts arrets,Autres raisons non identifiees,"Architecture & Securite SI - POC 2025 (Directeur Technique, 2025); Architecture & Securite SI - Evolution 2023 (Scrum Master, 2023); Architecture & Securite SI - Optimisation 2021 (Scrum Master, 2021); Architecture & Securite SI - POC 2020 (Tech Lead, 2020); Architecture & Securite SI - Projet client 2019 (Scrum Master, 2019)",2023,7739,2
50,Yes,Travel_Frequently,562,DSI,8,2,Systemes d Information,723,2,Male,50,3,2,Architecte SI,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Architecture & Securite SI,"Cybersecurite, ArchiMate, PKI",CDD,Expert,"CISSP, CISA",14,Conges / RTT / courts arrets,Autres raisons non identifiees,"Architecture & Securite SI - POC 2025 (Directeur Technique, 2025); Architecture & Securite SI - Evolution 2023 (Scrum Master, 2023); Architecture & Securite SI - Optimisation 2021 (Scrum Master, 2021); Architecture & Securite SI - POC 2020 (Tech Lead, 2020); Architecture & Securite SI - Projet client 2019 (Scrum Master, 2019)",2022,7059,2
50,Yes,Travel_Frequently,562,DSI,8,2,Systemes d Information,723,2,Male,50,3,2,Architecte SI,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,Architecture & Securite SI,"Cybersecurite, ArchiMate, PKI",CDD,Expert,"CISSP, CISA",14,Conges / RTT / courts arrets,Autres raisons non identifiees,"Architecture & Securite SI - POC 2025 (Directeur Technique, 2025); Architecture & Securite SI - Evolution 2023 (Scrum Master, 2023); Architecture & Securite SI - Optimisation 2021 (Scrum Master, 2021); Architecture & Securite SI - POC 2020 (Tech Lead, 2020); Architecture & Securite SI - Projet client 2019 (Scrum Master, 2019)",2021,6796,2
38,No,Travel_Rarely,827,QA / Test & Recette,1,4,Informatique,724,2,Female,33,4,2,Testeur Automatisation,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Test / QA / Automatisation,"JMeter, Linux, JUnit, Docker",CDI,Senior,Selenium Certified,21,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Projet client 2023 (Lead Dev, 2023); Test / QA / Automatisation - Migration 2022 (Lead Dev, 2022); Test / QA / Automatisation - Integration 2020 (Consultant Senior, 2020)",2025,7795,2
38,No,Travel_Rarely,827,QA / Test & Recette,1,4,Informatique,724,2,Female,33,4,2,Testeur Automatisation,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Test / QA / Automatisation,"JMeter, Linux, JUnit, Docker",CDI,Senior,Selenium Certified,21,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Projet client 2023 (Lead Dev, 2023); Test / QA / Automatisation - Migration 2022 (Lead Dev, 2022); Test / QA / Automatisation - Integration 2020 (Consultant Senior, 2020)",2024,7945,3
38,No,Travel_Rarely,827,QA / Test & Recette,1,4,Informatique,724,2,Female,33,4,2,Testeur Automatisation,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Test / QA / Automatisation,"JMeter, Linux, JUnit, Docker",CDI,Senior,Selenium Certified,21,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Projet client 2023 (Lead Dev, 2023); Test / QA / Automatisation - Migration 2022 (Lead Dev, 2022); Test / QA / Automatisation - Integration 2020 (Consultant Senior, 2020)",2023,8202,3
38,No,Travel_Rarely,827,QA / Test & Recette,1,4,Informatique,724,2,Female,33,4,2,Testeur Automatisation,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Test / QA / Automatisation,"JMeter, Linux, JUnit, Docker",CDI,Senior,Selenium Certified,21,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Projet client 2023 (Lead Dev, 2023); Test / QA / Automatisation - Migration 2022 (Lead Dev, 2022); Test / QA / Automatisation - Integration 2020 (Consultant Senior, 2020)",2022,7862,2
38,No,Travel_Rarely,827,QA / Test & Recette,1,4,Informatique,724,2,Female,33,4,2,Testeur Automatisation,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,Test / QA / Automatisation,"JMeter, Linux, JUnit, Docker",CDI,Senior,Selenium Certified,21,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Projet client 2023 (Lead Dev, 2023); Test / QA / Automatisation - Migration 2022 (Lead Dev, 2022); Test / QA / Automatisation - Integration 2020 (Consultant Senior, 2020)",2021,7991,2
27,No,Travel_Rarely,608,QA / Test & Recette,1,2,Informatique,725,3,Female,68,3,3,Ingenieur Test Performance,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,Test / QA / Automatisation,"Cucumber, TestNG, Cypress",CDI,Senior,CSTE,2,Peu ou pas d absence,Toujours en poste,"Test / QA / Automatisation - Audit 2024 (Consultant Senior, 2024); Test / QA / Automatisation - Optimisation 2023 (Lead Dev, 2023); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021)",2025,7914,3
27,No,Travel_Rarely,608,QA / Test & Recette,1,2,Informatique,725,3,Female,68,3,3,Ingenieur Test Performance,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,Test / QA / Automatisation,"Cucumber, TestNG, Cypress",CDI,Senior,CSTE,2,Peu ou pas d absence,Toujours en poste,"Test / QA / Automatisation - Audit 2024 (Consultant Senior, 2024); Test / QA / Automatisation - Optimisation 2023 (Lead Dev, 2023); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021)",2024,7091,3
27,No,Travel_Rarely,608,QA / Test & Recette,1,2,Informatique,725,3,Female,68,3,3,Ingenieur Test Performance,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,Test / QA / Automatisation,"Cucumber, TestNG, Cypress",CDI,Senior,CSTE,2,Peu ou pas d absence,Toujours en poste,"Test / QA / Automatisation - Audit 2024 (Consultant Senior, 2024); Test / QA / Automatisation - Optimisation 2023 (Lead Dev, 2023); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021)",2023,8255,3
32,No,Travel_Rarely,1018,Gestion de Projet / PMO,3,2,Systemes d Information,727,3,Female,39,3,3,Product Owner,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,Gestion de Projet / Scrum,"Agile, MS Project, Risk Management, PMP, Scrum, Linux, Jira",CDI,Senior,PSM I (Scrum Master),18,Conges / RTT / courts arrets,Toujours en poste,"Gestion de Projet / Scrum - Migration 2024 (Lead Dev, 2024); Gestion de Projet / Scrum - Integration 2023 (Tech Lead, 2023); Gestion de Projet / Scrum - Audit 2021 (Lead Dev, 2021)",2025,10770,3
32,No,Travel_Rarely,1018,Gestion de Projet / PMO,3,2,Systemes d Information,727,3,Female,39,3,3,Product Owner,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,Gestion de Projet / Scrum,"Agile, MS Project, Risk Management, PMP, Scrum, Linux, Jira",CDI,Senior,PSM I (Scrum Master),18,Conges / RTT / courts arrets,Toujours en poste,"Gestion de Projet / Scrum - Migration 2024 (Lead Dev, 2024); Gestion de Projet / Scrum - Integration 2023 (Tech Lead, 2023); Gestion de Projet / Scrum - Audit 2021 (Lead Dev, 2021)",2024,11933,3
32,No,Travel_Rarely,1018,Gestion de Projet / PMO,3,2,Systemes d Information,727,3,Female,39,3,3,Product Owner,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,Gestion de Projet / Scrum,"Agile, MS Project, Risk Management, PMP, Scrum, Linux, Jira",CDI,Senior,PSM I (Scrum Master),18,Conges / RTT / courts arrets,Toujours en poste,"Gestion de Projet / Scrum - Migration 2024 (Lead Dev, 2024); Gestion de Projet / Scrum - Integration 2023 (Tech Lead, 2023); Gestion de Projet / Scrum - Audit 2021 (Lead Dev, 2021)",2023,12258,3
47,No,Travel_Rarely,703,Gestion de Projet / PMO,14,4,Mathematiques & Statistiques,728,4,Male,42,3,2,Product Owner,1,Single,4960,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,Gestion de Projet / Scrum,"Agile, Scrum, Risk Management, Confluence",CDI,Expert,PSM II,43,Maladie longue / Arret,Toujours en poste,"Gestion de Projet / Scrum - Audit 2024 (Scrum Master, 2024); Gestion de Projet / Scrum - Nouvelle implementation 2022 (Directeur Technique, 2022); Gestion de Projet / Scrum - Evolution 2021 (Scrum Master, 2021); Gestion de Projet / Scrum - POC 2019 (Directeur Technique, 2019)",2025,5599,2
